user_id,product_id,action,timestamp
8,11,click,2026-01-09T09:01:00Z
8,11,view,2026-01-09T09:35:00Z
8,17,click,2026-01-09T09:55:00Z
8,20,add_to_cart,2026-01-09T10:35:00Z
8,12,click,2026-01-09T12:18:00Z
8,19,view,2026-01-09T12:48:00Z
8,19,click,2026-01-09T13:20:00Z
8,19,add_to_cart,2026-01-09T13:51:00Z
8,14,view,2026-01-09T14:34:00Z
8,14,view,2026-01-09T16:15:00Z
8,14,view,2026-01-09T16:23:00Z
8,14,view,2026-01-09T16:57:00Z
8,14,click,2026-01-09T17:30:00Z
8,17,view,2026-01-09T18:14:00Z
9,71,view,2026-01-10T08:09:00Z
9,71,click,2026-01-10T08:32:00Z
9,71,click,2026-01-10T08:54:00Z
9,78,view,2026-01-10T09:23:00Z
9,76,view,2026-01-10T10:43:00Z
9,76,click,2026-01-10T10:48:00Z
9,76,view,2026-01-10T11:28:00Z
9,76,click,2026-01-10T11:49:00Z
9,76,click,2026-01-10T12:26:00Z
9,72,view,2026-01-10T12:41:00Z
9,72,view,2026-01-10T13:11:00Z
9,78,view,2026-01-10T16:59:00Z
9,72,view,2026-01-10T17:28:00Z
9,72,view,2026-01-10T17:52:00Z
9,72,click,2026-01-10T17:56:00Z
9,72,click,2026-01-10T18:12:00Z
9,72,view,2026-01-10T18:44:00Z
9,72,click,2026-01-10T19:06:00Z
10,299,view,2026-01-11T08:10:00Z
10,299,add_to_cart,2026-01-11T08:40:00Z
10,299,view,2026-01-11T08:51:00Z
10,297,add_to_cart,2026-01-11T09:26:00Z
10,297,click,2026-01-11T10:00:00Z
10,297,click,2026-01-11T10:28:00Z
10,295,click,2026-01-11T12:37:00Z
10,295,click,2026-01-11T13:07:00Z
10,300,click,2026-01-11T13:28:00Z
10,296,view,2026-01-11T14:03:00Z
10,298,add_to_cart,2026-01-11T19:41:00Z
10,284,add_to_cart,2026-01-11T19:57:00Z
10,284,click,2026-01-11T20:27:00Z
10,284,click,2026-01-11T20:55:00Z
10,293,view,2026-01-11T21:40:00Z
10,293,view,2026-01-11T22:21:00Z
10,293,click,2026-01-11T22:31:00Z
11,8,add_to_cart,2026-01-12T08:11:00Z
11,8,click,2026-01-12T08:31:00Z
11,8,view,2026-01-12T09:16:00Z
11,8,view,2026-01-12T09:54:00Z
11,10,view,2026-01-12T15:03:00Z
11,2,view,2026-01-12T15:47:00Z
11,8,view,2026-01-12T15:57:00Z
11,5,click,2026-01-12T16:20:00Z
11,4,click,2026-01-12T21:00:00Z
11,2,click,2026-01-12T21:40:00Z
11,4,click,2026-01-12T22:08:00Z
11,4,add_to_cart,2026-01-12T22:28:00Z
11,2,click,2026-01-12T23:01:00Z
11,7,click,2026-01-13T02:57:00Z
11,18,view,2026-01-13T03:30:00Z
11,1,add_to_cart,2026-01-13T03:58:00Z
11,1,click,2026-01-13T04:27:00Z
11,4,add_to_cart,2026-01-13T04:34:00Z
11,4,click,2026-01-13T05:00:00Z
12,182,add_to_cart,2026-01-13T08:12:00Z
12,182,add_to_cart,2026-01-13T08:57:00Z
12,185,view,2026-01-13T09:03:00Z
12,185,view,2026-01-13T09:33:00Z
12,185,add_to_cart,2026-01-13T10:00:00Z
12,186,add_to_cart,2026-01-13T15:06:00Z
12,187,add_to_cart,2026-01-13T15:39:00Z
12,187,add_to_cart,2026-01-13T16:18:00Z
12,187,click,2026-01-13T16:22:00Z
12,182,add_to_cart,2026-01-13T16:42:00Z
12,182,add_to_cart,2026-01-13T17:16:00Z
12,190,view,2026-01-13T23:03:00Z
12,187,view,2026-01-13T23:11:00Z
12,172,view,2026-01-13T23:17:00Z
12,172,click,2026-01-13T23:55:00Z
12,172,add_to_cart,2026-01-14T00:33:00Z
12,190,click,2026-01-14T00:46:00Z
12,186,view,2026-01-14T04:09:00Z
12,186,click,2026-01-14T04:41:00Z
12,186,click,2026-01-14T05:26:00Z
12,182,add_to_cart,2026-01-14T05:42:00Z
13,204,add_to_cart,2026-01-14T08:13:00Z
13,204,click,2026-01-14T08:53:00Z
13,204,view,2026-01-14T09:32:00Z
13,205,click,2026-01-14T09:57:00Z
13,202,view,2026-01-14T10:10:00Z
13,202,view,2026-01-14T10:15:00Z
13,203,view,2026-01-14T14:00:00Z
13,208,view,2026-01-14T14:12:00Z
13,208,view,2026-01-14T14:39:00Z
13,208,click,2026-01-14T15:22:00Z
13,208,view,2026-01-14T20:48:00Z
13,208,click,2026-01-14T20:53:00Z
13,208,click,2026-01-14T21:03:00Z
13,202,view,2026-01-14T21:11:00Z
13,207,add_to_cart,2026-01-14T21:54:00Z
13,207,click,2026-01-14T22:31:00Z
14,117,click,2026-01-15T08:14:00Z
14,117,add_to_cart,2026-01-15T08:32:00Z
14,117,click,2026-01-15T09:01:00Z
14,117,view,2026-01-15T09:21:00Z
14,117,click,2026-01-15T09:29:00Z
14,119,view,2026-01-15T13:39:00Z
14,116,add_to_cart,2026-01-15T14:18:00Z
14,120,view,2026-01-15T14:49:00Z
14,128,view,2026-01-15T14:59:00Z
14,128,click,2026-01-15T15:09:00Z
14,120,view,2026-01-15T17:07:00Z
14,120,add_to_cart,2026-01-15T17:38:00Z
14,120,view,2026-01-15T17:59:00Z
14,120,click,2026-01-15T18:24:00Z
14,120,add_to_cart,2026-01-15T18:53:00Z
14,120,click,2026-01-15T18:58:00Z
14,118,view,2026-01-15T23:10:00Z
14,118,view,2026-01-15T23:37:00Z
14,118,click,2026-01-16T00:19:00Z
14,118,click,2026-01-16T01:02:00Z
14,114,add_to_cart,2026-01-16T01:33:00Z
14,114,view,2026-01-16T01:44:00Z
14,114,click,2026-01-16T02:25:00Z
15,153,click,2026-01-16T08:15:00Z
15,153,view,2026-01-16T08:37:00Z
15,153,click,2026-01-16T08:52:00Z
15,157,click,2026-01-16T09:31:00Z
15,157,click,2026-01-16T09:37:00Z
15,160,view,2026-01-16T13:17:00Z
15,160,click,2026-01-16T14:01:00Z
15,160,add_to_cart,2026-01-16T14:25:00Z
15,157,click,2026-01-16T14:58:00Z
15,157,click,2026-01-16T15:17:00Z
15,152,view,2026-01-16T15:40:00Z
15,152,view,2026-01-16T15:51:00Z
15,154,view,2026-01-16T19:50:00Z
15,154,view,2026-01-16T20:10:00Z
15,154,add_to_cart,2026-01-16T20:55:00Z
15,154,click,2026-01-16T21:39:00Z
15,154,add_to_cart,2026-01-16T22:20:00Z
16,123,view,2026-01-17T08:16:00Z
16,123,click,2026-01-17T08:50:00Z
16,123,click,2026-01-17T08:57:00Z
16,123,click,2026-01-17T09:03:00Z
16,130,view,2026-01-17T09:11:00Z
16,130,click,2026-01-17T09:39:00Z
16,130,view,2026-01-17T11:00:00Z
16,130,view,2026-01-17T11:24:00Z
16,130,click,2026-01-17T11:56:00Z
16,133,view,2026-01-17T12:21:00Z
16,126,view,2026-01-17T12:53:00Z
16,126,click,2026-01-17T13:15:00Z
16,126,click,2026-01-17T13:57:00Z
16,126,view,2026-01-17T17:48:00Z
16,126,click,2026-01-17T18:16:00Z
16,126,view,2026-01-17T18:58:00Z
16,126,click,2026-01-17T19:27:00Z
16,129,view,2026-01-17T21:10:00Z
16,127,view,2026-01-17T21:35:00Z
16,127,click,2026-01-17T21:40:00Z
16,127,add_to_cart,2026-01-17T22:15:00Z
16,127,click,2026-01-17T22:28:00Z
16,127,view,2026-01-17T22:38:00Z
17,210,view,2026-01-18T08:17:00Z
17,210,view,2026-01-18T08:31:00Z
17,194,add_to_cart,2026-01-18T08:45:00Z
17,194,click,2026-01-18T09:28:00Z
17,194,view,2026-01-18T10:00:00Z
17,206,view,2026-01-18T15:00:00Z
17,207,view,2026-01-18T15:40:00Z
17,205,view,2026-01-18T16:10:00Z
17,209,click,2026-01-18T16:44:00Z
17,209,click,2026-01-18T17:06:00Z
17,207,view,2026-01-18T22:28:00Z
17,207,view,2026-01-18T22:46:00Z
17,207,click,2026-01-18T23:05:00Z
17,203,view,2026-01-18T23:29:00Z
17,208,view,2026-01-18T23:51:00Z
18,89,click,2026-01-19T08:18:00Z
18,89,click,2026-01-19T09:00:00Z
18,89,view,2026-01-19T09:23:00Z
18,89,view,2026-01-19T10:06:00Z
18,89,view,2026-01-19T10:48:00Z
18,87,view,2026-01-19T13:01:00Z
18,87,view,2026-01-19T13:27:00Z
18,87,view,2026-01-19T13:36:00Z
18,87,add_to_cart,2026-01-19T14:14:00Z
18,87,click,2026-01-19T14:53:00Z
18,87,add_to_cart,2026-01-19T14:59:00Z
18,86,view,2026-01-19T18:08:00Z
18,86,click,2026-01-19T18:34:00Z
18,86,click,2026-01-19T19:15:00Z
18,86,view,2026-01-19T19:53:00Z
19,52,click,2026-01-20T08:19:00Z
19,52,view,2026-01-20T08:52:00Z
19,52,click,2026-01-20T08:58:00Z
19,52,view,2026-01-20T09:36:00Z
19,52,add_to_cart,2026-01-20T09:58:00Z
19,52,add_to_cart,2026-01-20T13:47:00Z
19,56,add_to_cart,2026-01-20T14:18:00Z
19,52,click,2026-01-20T14:53:00Z
19,52,add_to_cart,2026-01-20T15:02:00Z
19,56,add_to_cart,2026-01-20T15:17:00Z
19,56,add_to_cart,2026-01-20T15:40:00Z
19,56,view,2026-01-20T18:05:00Z
19,52,click,2026-01-20T18:31:00Z
19,52,add_to_cart,2026-01-20T19:00:00Z
19,68,view,2026-01-20T19:14:00Z
19,68,click,2026-01-20T19:22:00Z
19,68,click,2026-01-20T19:49:00Z
19,68,click,2026-01-20T20:31:00Z
19,58,add_to_cart,2026-01-21T00:40:00Z
19,58,click,2026-01-21T01:20:00Z
19,58,view,2026-01-21T01:41:00Z
19,55,add_to_cart,2026-01-21T02:16:00Z
19,55,add_to_cart,2026-01-21T02:48:00Z
19,55,click,2026-01-21T03:23:00Z
20,126,view,2026-01-21T08:20:00Z
20,126,click,2026-01-21T08:59:00Z
20,126,click,2026-01-21T09:13:00Z
20,126,click,2026-01-21T09:57:00Z
20,121,view,2026-01-21T10:13:00Z
20,121,click,2026-01-21T10:53:00Z
20,130,click,2026-01-21T16:35:00Z
20,130,add_to_cart,2026-01-21T16:43:00Z
20,130,view,2026-01-21T17:17:00Z
20,130,click,2026-01-21T17:25:00Z
20,130,view,2026-01-21T17:58:00Z
20,123,view,2026-01-21T23:40:00Z
20,123,view,2026-01-21T23:47:00Z
20,123,click,2026-01-22T00:05:00Z
20,123,view,2026-01-22T00:27:00Z
20,123,view,2026-01-22T00:36:00Z
21,190,view,2026-01-22T08:21:00Z
21,190,click,2026-01-22T08:26:00Z
21,190,view,2026-01-22T09:06:00Z
21,190,view,2026-01-22T09:49:00Z
21,190,click,2026-01-22T10:11:00Z
21,190,click,2026-01-22T10:40:00Z
21,188,view,2026-01-22T15:25:00Z
21,188,view,2026-01-22T15:50:00Z
21,179,view,2026-01-22T16:16:00Z
21,179,click,2026-01-22T16:40:00Z
21,179,click,2026-01-22T16:53:00Z
21,179,click,2026-01-22T17:36:00Z
21,184,view,2026-01-22T17:50:00Z
21,188,click,2026-01-22T23:05:00Z
21,188,click,2026-01-22T23:40:00Z
21,188,view,2026-01-23T00:16:00Z
21,188,view,2026-01-23T00:23:00Z
21,188,click,2026-01-23T01:08:00Z
21,188,click,2026-01-23T01:18:00Z
21,181,view,2026-01-23T01:45:00Z
21,189,view,2026-01-23T04:24:00Z
21,189,click,2026-01-23T04:52:00Z
21,189,view,2026-01-23T05:35:00Z
21,189,add_to_cart,2026-01-23T06:04:00Z
21,190,view,2026-01-23T06:43:00Z
21,190,view,2026-01-23T07:19:00Z
22,206,add_to_cart,2026-01-23T08:22:00Z
22,206,add_to_cart,2026-01-23T08:46:00Z
22,210,view,2026-01-23T09:09:00Z
22,210,add_to_cart,2026-01-23T09:14:00Z
22,210,click,2026-01-23T09:44:00Z
22,201,click,2026-01-23T15:40:00Z
22,203,add_to_cart,2026-01-23T15:54:00Z
22,203,add_to_cart,2026-01-23T16:13:00Z
22,203,click,2026-01-23T16:24:00Z
22,203,add_to_cart,2026-01-23T16:54:00Z
22,201,click,2026-01-23T21:24:00Z
22,201,view,2026-01-23T22:01:00Z
22,201,add_to_cart,2026-01-23T22:38:00Z
22,195,click,2026-01-23T23:11:00Z
22,194,add_to_cart,2026-01-23T23:27:00Z
22,206,click,2026-01-23T23:50:00Z
22,205,view,2026-01-24T00:29:00Z
22,207,add_to_cart,2026-01-24T06:07:00Z
22,207,view,2026-01-24T06:20:00Z
22,204,view,2026-01-24T06:46:00Z
22,204,click,2026-01-24T07:24:00Z
22,204,click,2026-01-24T07:45:00Z
22,204,view,2026-01-24T08:26:00Z
22,196,add_to_cart,2026-01-24T08:44:00Z
23,57,view,2026-01-24T08:23:00Z
23,57,view,2026-01-24T08:57:00Z
23,57,view,2026-01-24T09:21:00Z
23,57,view,2026-01-24T10:06:00Z
23,51,add_to_cart,2026-01-24T10:12:00Z
23,53,click,2026-01-24T14:35:00Z
23,70,view,2026-01-24T14:57:00Z
23,70,add_to_cart,2026-01-24T15:22:00Z
23,70,click,2026-01-24T16:00:00Z
23,52,view,2026-01-24T16:12:00Z
23,52,click,2026-01-24T16:45:00Z
23,53,view,2026-01-24T17:10:00Z
23,59,view,2026-01-24T21:37:00Z
23,59,click,2026-01-24T22:06:00Z
23,44,view,2026-01-24T22:30:00Z
23,55,view,2026-01-24T22:51:00Z
23,55,click,2026-01-24T23:10:00Z
23,55,click,2026-01-24T23:39:00Z
23,55,view,2026-01-25T00:02:00Z
24,253,view,2026-01-25T08:24:00Z
24,253,view,2026-01-25T09:06:00Z
24,260,click,2026-01-25T09:44:00Z
24,260,click,2026-01-25T09:53:00Z
24,260,click,2026-01-25T10:33:00Z
24,260,click,2026-01-25T11:09:00Z
24,260,view,2026-01-25T11:46:00Z
24,259,view,2026-01-25T16:56:00Z
24,259,click,2026-01-25T17:03:00Z
24,259,click,2026-01-25T17:10:00Z
24,259,click,2026-01-25T17:15:00Z
25,132,click,2026-01-26T08:25:00Z
25,121,view,2026-01-26T08:32:00Z
25,136,add_to_cart,2026-01-26T08:47:00Z
25,136,add_to_cart,2026-01-26T09:15:00Z
25,136,add_to_cart,2026-01-26T09:43:00Z
25,136,add_to_cart,2026-01-26T10:21:00Z
25,139,view,2026-01-26T12:21:00Z
25,131,add_to_cart,2026-01-26T12:33:00Z
25,134,view,2026-01-26T13:06:00Z
25,134,view,2026-01-26T13:32:00Z
25,134,add_to_cart,2026-01-26T13:43:00Z
25,134,view,2026-01-26T14:51:00Z
25,134,click,2026-01-26T15:33:00Z
25,134,click,2026-01-26T15:40:00Z
25,134,add_to_cart,2026-01-26T16:18:00Z
25,134,add_to_cart,2026-01-26T16:25:00Z
26,14,view,2026-01-27T08:26:00Z
26,15,view,2026-01-27T08:39:00Z
26,17,view,2026-01-27T09:18:00Z
26,19,view,2026-01-27T09:25:00Z
26,19,click,2026-01-27T09:55:00Z
26,19,click,2026-01-27T10:33:00Z
26,18,click,2026-01-27T14:06:00Z
26,18,view,2026-01-27T14:45:00Z
26,18,view,2026-01-27T15:13:00Z
26,24,view,2026-01-27T15:45:00Z
26,24,view,2026-01-27T16:13:00Z
26,18,view,2026-01-27T18:49:00Z
26,18,click,2026-01-27T19:14:00Z
26,18,click,2026-01-27T19:31:00Z
26,18,click,2026-01-27T20:13:00Z
26,15,view,2026-01-27T20:37:00Z
26,18,view,2026-01-28T01:59:00Z
26,16,view,2026-01-28T02:33:00Z
26,16,click,2026-01-28T02:39:00Z
26,16,view,2026-01-28T02:59:00Z
26,16,click,2026-01-28T03:21:00Z
26,16,view,2026-01-28T03:40:00Z
26,18,view,2026-01-28T04:00:00Z
27,143,add_to_cart,2026-01-28T08:27:00Z
27,142,add_to_cart,2026-01-28T09:05:00Z
27,142,click,2026-01-28T09:12:00Z
27,142,click,2026-01-28T09:16:00Z
27,148,view,2026-01-28T09:23:00Z
27,155,click,2026-01-28T10:01:00Z
27,155,add_to_cart,2026-01-28T10:23:00Z
27,142,add_to_cart,2026-01-28T15:03:00Z
27,142,view,2026-01-28T15:40:00Z
27,142,click,2026-01-28T16:06:00Z
27,142,view,2026-01-28T16:35:00Z
27,142,click,2026-01-28T16:58:00Z
27,141,click,2026-01-28T21:11:00Z
27,141,add_to_cart,2026-01-28T21:25:00Z
27,149,add_to_cart,2026-01-28T22:10:00Z
27,149,add_to_cart,2026-01-28T22:28:00Z
27,149,click,2026-01-28T23:08:00Z
27,143,add_to_cart,2026-01-28T23:29:00Z
27,143,click,2026-01-28T23:53:00Z
28,123,click,2026-01-29T08:28:00Z
28,127,add_to_cart,2026-01-29T09:08:00Z
28,129,add_to_cart,2026-01-29T09:20:00Z
28,129,view,2026-01-29T09:46:00Z
28,126,view,2026-01-29T10:11:00Z
28,126,click,2026-01-29T10:32:00Z
28,123,click,2026-01-29T14:44:00Z
28,123,click,2026-01-29T15:12:00Z
28,127,click,2026-01-29T15:31:00Z
28,127,click,2026-01-29T16:15:00Z
28,127,click,2026-01-29T16:24:00Z
28,127,click,2026-01-29T16:45:00Z
28,122,click,2026-01-29T17:24:00Z
28,127,view,2026-01-29T19:11:00Z
28,127,view,2026-01-29T19:41:00Z
28,113,view,2026-01-29T20:00:00Z
28,113,click,2026-01-29T20:23:00Z
28,113,click,2026-01-29T20:44:00Z
28,113,add_to_cart,2026-01-29T20:52:00Z
28,128,view,2026-01-30T02:05:00Z
28,128,view,2026-01-30T02:28:00Z
28,117,add_to_cart,2026-01-30T02:56:00Z
28,120,add_to_cart,2026-01-30T03:41:00Z
28,120,click,2026-01-30T03:57:00Z
29,166,view,2026-01-30T08:29:00Z
29,166,click,2026-01-30T08:58:00Z
29,166,view,2026-01-30T09:14:00Z
29,166,view,2026-01-30T09:53:00Z
29,166,view,2026-01-30T10:10:00Z
29,163,view,2026-01-30T14:39:00Z
29,163,click,2026-01-30T14:58:00Z
29,163,add_to_cart,2026-01-30T15:26:00Z
29,163,view,2026-01-30T16:00:00Z
29,163,click,2026-01-30T16:30:00Z
29,163,click,2026-01-30T17:08:00Z
29,163,click,2026-01-30T17:18:00Z
29,167,view,2026-01-30T21:42:00Z
29,167,view,2026-01-30T21:52:00Z
29,167,click,2026-01-30T22:33:00Z
29,166,add_to_cart,2026-01-30T23:06:00Z
29,166,view,2026-01-30T23:40:00Z
29,165,view,2026-01-30T23:51:00Z
29,166,view,2026-01-31T02:36:00Z
29,166,click,2026-01-31T03:08:00Z
29,152,view,2026-01-31T03:14:00Z
29,169,view,2026-01-31T03:28:00Z
29,169,view,2026-01-31T04:07:00Z
29,169,click,2026-01-31T04:51:00Z
29,169,click,2026-01-31T04:56:00Z
30,134,view,2026-01-01T08:30:00Z
30,134,click,2026-01-01T08:38:00Z
30,134,click,2026-01-01T09:16:00Z
30,140,view,2026-01-01T09:36:00Z
30,140,view,2026-01-01T10:05:00Z
30,140,view,2026-01-01T12:33:00Z
30,140,click,2026-01-01T12:45:00Z
30,140,click,2026-01-01T13:12:00Z
30,140,view,2026-01-01T13:27:00Z
30,140,click,2026-01-01T13:42:00Z
30,131,view,2026-01-01T14:06:00Z
30,139,view,2026-01-01T16:45:00Z
30,139,view,2026-01-01T17:20:00Z
30,139,click,2026-01-01T17:52:00Z
30,139,view,2026-01-01T18:10:00Z
30,139,view,2026-01-01T18:24:00Z
30,139,click,2026-01-01T18:45:00Z
30,137,view,2026-01-01T18:51:00Z
30,131,view,2026-01-01T21:57:00Z
30,134,view,2026-01-01T22:23:00Z
30,133,view,2026-01-01T23:04:00Z
30,139,view,2026-01-01T23:21:00Z
30,139,add_to_cart,2026-01-01T23:59:00Z
30,139,view,2026-01-02T00:21:00Z
31,281,add_to_cart,2026-01-02T08:31:00Z
31,281,add_to_cart,2026-01-02T09:16:00Z
31,281,click,2026-01-02T09:35:00Z
31,281,click,2026-01-02T10:04:00Z
31,281,click,2026-01-02T10:25:00Z
31,281,add_to_cart,2026-01-02T10:34:00Z
31,281,click,2026-01-02T11:01:00Z
31,282,click,2026-01-02T16:58:00Z
31,282,click,2026-01-02T17:31:00Z
31,284,click,2026-01-02T17:39:00Z
31,290,add_to_cart,2026-01-02T18:03:00Z
31,281,view,2026-01-02T21:58:00Z
31,281,add_to_cart,2026-01-02T22:31:00Z
31,281,view,2026-01-02T22:45:00Z
31,283,add_to_cart,2026-01-02T23:01:00Z
32,166,click,2026-01-03T08:32:00Z
32,166,click,2026-01-03T09:17:00Z
32,166,click,2026-01-03T09:35:00Z
32,166,click,2026-01-03T09:52:00Z
32,161,click,2026-01-03T14:39:00Z
32,168,view,2026-01-03T14:50:00Z
32,168,add_to_cart,2026-01-03T15:18:00Z
32,168,add_to_cart,2026-01-03T15:28:00Z
32,163,click,2026-01-03T17:38:00Z
32,163,click,2026-01-03T17:51:00Z
32,163,view,2026-01-03T18:34:00Z
32,164,view,2026-01-03T19:18:00Z
32,164,view,2026-01-03T19:28:00Z
32,164,click,2026-01-03T19:54:00Z
32,164,add_to_cart,2026-01-03T20:33:00Z
32,165,view,2026-01-03T23:58:00Z
32,165,click,2026-01-04T00:40:00Z
32,165,add_to_cart,2026-01-04T01:02:00Z
32,165,click,2026-01-04T01:21:00Z
33,73,view,2026-01-04T08:33:00Z
33,73,click,2026-01-04T09:13:00Z
33,80,view,2026-01-04T09:47:00Z
